10,10000001,5.2,5.0,,,,,5.0,5.25,
10,10000002,9.2,6.5,8.6,7.5,6.75,8.25,,,
10,10000003,9.0,7.75,8.2,6.75,6.0,3.75,,,
10,10000004,8.8,8.5,9.0,6.75,9.0,8.75,,,
10,10000005,8.0,9.0,8.2,,,,9.75,8.75,8.25
10,10000006,8.6,6.0,7.6,4.75,7.5,8.25,,,
10,10000007,8.6,7.0,9.4,8.5,5.75,5.75,,,
10,10000008,9.4,7.75,7.8,8.25,7.0,6.5,,,
10,10000009,7.6,8.0,7.4,,,,7.75,7.75,8.5
10,10000010,8.0,5.0,6.0,7.5,7.75,4.25,,,
10,10000011,8.2,7.75,5.2,7.5,8.5,3.0,,,
10,10000012,8.0,7.75,5.0,,,,,,
10,10000013,8.8,8.5,9.4,,,,8.75,8.0,9.5
10,10000014,8.0,,,6.0,7.0,,,,
10,10000015,8.0,8.0,4.4,8.25,8.5,5.0,,,
10,10000016,6.8,8.25,8.4,,,,8.25,7.25,8.75
10,10000017,5.6,5.25,,,,,4.75,5.25,
10,10000018,8.4,6.75,3.0,5.25,7.5,9.25,,,
10,10000019,2.8,8.25,,,,,8.0,8.25,7.25
10,10000020,8.4,5.0,8.0,8.25,5.25,5.25,,,
10,10000021,8.0,7.5,4.4,8.25,8.25,4.5,,,
10,10000022,3.0,3.75,,,,,4.25,5.0,
10,10000023,7.6,7.5,9.2,,,,7.25,8.5,8.75
10,10000024,4.8,3.75,,,,,6.25,4.25,
10,10000025,6.0,,,,5.75,5.5,,,
10,10000026,4.6,7.0,6.6,,,,,,
10,10000027,7.8,7.75,8.6,,,,,,
10,10000028,3.2,7.75,9.0,,,,5.75,6.75,8.0
10,10000029,7.4,6.0,3.0,3.25,5.75,3.25,,,
10,10000030,7.8,8.5,7.8,,,,,,
10,10000031,8.6,5.75,7.0,3.0,9.25,9.5,,,
10,10000032,5.2,6.75,9.2,,,,7.0,6.25,9.0
10,10000033,7.6,,,5.25,7.75,,,,
10,10000034,5.2,5.5,5.8,,,,6.0,6.5,7.0
10,10000035,8.4,8.0,8.4,7.25,6.75,3.75,,,
10,10000036,8.8,7.75,7.2,7.5,6.5,4.75,,,
10,10000037,8.2,8.25,9.0,,,,5.25,7.25,8.25
10,10000038,8.2,5.25,9.0,8.75,3.25,3.5,,,
10,10000039,8.2,,7.8,5.75,3.75,3.25,,,
10,10000040,7.6,8.75,7.6,,,,5.5,5.5,8.25
10,10000041,6.8,7.25,8.6,,,,5.75,5.25,7.5
10,10000042,8.2,7.5,7.4,5.0,7.5,5.25,,,
10,10000043,9.0,8.25,6.2,7.0,6.75,4.5,,,
10,10000044,5.6,4.0,,,,,5.5,7.25,
10,10000045,7.2,7.75,9.4,,,,3.75,4.75,7.0
10,10000046,2.8,2.5,,,,,5.25,4.0,
10,10000047,8.8,8.25,4.0,,,,9.25,8.5,9.0
10,10000048,7.8,7.75,9.6,,,,5.5,5.75,7.75
10,10000049,5.8,6.25,6.8,,,,8.0,6.25,8.25
10,10000050,7.8,6.75,9.8,9.0,4.5,6.0,,,
10,10000051,8.2,4.5,9.6,7.25,4.75,4.75,,,
10,10000052,9.0,6.5,8.8,8.75,5.25,5.25,,,
10,10000053,2.8,,5.6,3.25,,,,,
10,10000054,7.0,8.25,8.8,,,,7.25,7.25,8.5
10,10000055,7.8,7.5,8.2,8.25,8.0,6.5,,,
10,10000056,8.2,8.5,9.6,,,,8.0,6.75,8.75
10,10000057,6.4,8.0,9.0,,,,8.0,6.25,8.5
10,10000058,8.2,8.25,9.4,,,,7.75,8.0,9.25
10,10000059,8.4,8.5,8.6,9.5,6.75,4.0,,,
10,10000060,4.8,3.75,2.4,,,,3.75,5.5,5.0
10,10000061,2.6,4.5,,,,,4.5,5.5,
10,10000062,5.4,7.5,7.2,,,,8.25,7.5,8.5
10,10000063,2.2,2.5,,,,,4.75,7.0,
10,10000064,7.6,8.5,8.6,,,,7.0,7.25,8.75
10,10000065,1.8,2.5,,,,,2.75,4.5,
10,10000066,5.2,5.75,,,,,6.5,5.75,
10,10000067,5.0,4.0,,,,,3.75,7.25,
10,10000068,8.0,8.25,9.8,,,,7.75,7.75,9.0
10,10000069,7.6,8.5,8.8,,,,8.75,8.25,9.0
10,10000070,7.8,8.5,8.6,,,,6.25,6.0,7.75
10,10000071,6.0,8.0,6.0,,,,10.0,9.25,8.25
10,10000072,8.4,5.0,5.8,6.5,4.25,,,,
10,10000073,7.8,,,6.75,8.0,,,,
10,10000074,6.6,5.25,6.0,5.0,7.25,5.75,,,
10,10000075,5.2,3.0,,,,,5.25,5.25,
10,10000076,,7.0,,,,,8.5,7.25,
10,10000077,9.2,4.0,8.6,9.0,7.75,6.25,,,
10,10000078,6.0,8.25,9.4,,,,6.5,7.5,9.25
10,10000079,8.2,9.0,8.6,,,,8.25,7.75,8.5
10,10000080,4.2,3.75,,,,,5.25,6.5,
10,10000081,,7.75,,,,,9.0,9.0,
10,10000082,8.2,7.25,6.6,,,,,,
10,10000083,5.4,6.25,,,,,7.0,5.5,
10,10000084,8.6,6.5,7.4,8.25,8.75,4.75,,,
10,10000085,3.2,4.5,,,,,5.25,5.5,
10,10000086,3.4,2.5,,,,,3.5,6.25,
10,10000087,8.4,6.25,5.8,7.75,8.25,3.0,,,
10,10000088,3.8,1.75,,,,,2.75,5.0,
10,10000089,8.6,6.5,9.0,6.75,9.25,6.75,,,
10,10000090,9.0,7.25,6.2,9.0,8.75,4.0,,,
10,10000091,7.0,7.0,7.6,5.75,8.5,7.5,,,
10,10000092,8.0,,7.0,7.0,2.5,2.5,,,
10,10000093,1.8,4.25,,,,,2.25,4.75,
10,10000094,8.4,7.25,9.6,,,,,,
10,10000095,9.0,6.75,8.2,9.25,9.0,8.5,,,
10,10000096,4.0,3.5,,,,,4.25,5.75,
10,10000097,8.6,,6.0,8.25,,,,,
10,10000098,8.6,5.5,6.4,3.75,9.25,8.0,,,
10,10000099,1.6,4.25,,,,,3.5,5.75,
10,10000100,6.2,4.25,,,,,7.5,6.25,
10,10000101,7.4,,,,7.75,7.25,,,
10,10000102,8.2,6.75,9.4,9.0,6.5,4.75,,,
10,10000103,6.8,7.5,9.4,,,,7.75,7.75,8.25
10,10000104,9.0,4.0,8.4,5.75,9.0,9.0,,,
10,10000105,8.2,6.25,8.8,8.0,8.5,5.75,,,
10,10000106,8.4,6.5,8.6,7.75,5.5,5.0,,,
10,10000108,3.4,4.25,,,,,3.5,6.75,
10,10000109,9.2,6.25,9.6,8.75,6.5,5.25,,,
10,10000110,7.8,5.5,9.0,6.0,7.0,4.25,,,
10,10000111,,6.25,,,,,9.0,6.5,
10,10000112,8.8,4.5,9.2,8.0,8.0,2.5,,,
10,10000114,8.0,8.5,9.4,,,,7.75,7.25,9.0
10,10000115,7.4,8.25,9.2,8.25,3.75,4.25,,,
10,10000116,4.4,4.0,,,,,4.75,4.5,
10,10000117,9.2,7.5,8.2,8.5,7.0,7.25,,,
10,10000118,7.8,8.25,8.2,,,,7.5,6.25,7.25
10,10000119,9.0,8.25,8.8,,,,9.0,7.75,8.5
10,10000120,8.0,6.75,9.4,8.5,5.0,4.5,,,
10,10000121,8.0,8.5,9.6,,,,7.5,7.0,9.5
10,10000122,9.4,8.5,9.0,,,,7.0,8.25,8.75
10,10000123,6.4,8.25,8.2,,,,8.25,6.75,7.75
10,10000124,2.2,2.25,,,,,5.0,7.0,
10,10000125,9.0,3.75,8.0,9.0,5.5,5.25,,,
10,10000126,5.2,4.25,,,,,4.25,6.25,
10,10000127,8.6,8.0,6.2,,,,8.25,7.5,8.0
10,10000128,7.6,,,5.75,6.25,,,,
10,10000129,8.0,8.5,8.0,,,,7.0,8.0,9.25
10,10000130,6.6,6.5,,,,,6.75,6.0,
10,10000131,6.8,7.5,6.8,,,,,,
10,10000132,8.2,7.5,8.2,,,,7.25,8.0,8.5
10,10000133,7.8,8.75,8.0,,,,8.25,7.75,9.0
10,10000134,7.8,8.75,7.8,,,,7.0,7.0,9.25
10,10000135,9.0,7.75,6.0,6.5,8.5,8.25,,,
10,10000136,6.8,7.75,7.2,,,,5.75,6.75,7.5
10,10000137,8.6,3.75,6.4,6.0,8.5,9.0,,,
10,10000138,7.8,7.5,3.2,7.25,7.75,2.75,,,
10,10000139,6.6,8.0,7.2,,,,3.5,5.0,7.5
10,10000140,5.2,4.0,,,,,5.75,8.0,
10,10000141,8.0,9.25,8.4,,,,7.25,6.75,9.25
10,10000142,8.8,8.5,8.8,5.5,4.75,5.75,,,
10,10000143,7.6,8.75,9.6,,,,7.5,8.0,9.25
10,10000144,8.0,8.0,6.4,4.75,8.25,7.25,,,
10,10000145,7.8,7.5,7.8,5.75,9.75,8.0,,,
10,10000146,5.0,5.75,,,,,4.25,5.25,
10,10000147,3.6,5.75,,,,,6.75,6.5,
